platform,policy,seed,world,length_m,range_scale,odom_scale,marker_height_m,fov_deg,sensor_range_m,odom_scale_sigma,ratio_threshold,final_along_m,final_lateral_m,final_rot_rad,markers_placed,path_length_m,mission_time_s,blind_fraction,mean_yaw_rate_dps,glance_fraction,scale_estimate,lead_time_median_s,lead_time_n,wall_time_s
drone,sweep,4,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.5856426904402297,1.905203565205942,0.012384582689150452,0,300.0,300.5,0.5742904841402338,11.814426830665901,nan,1.0,5.0,5,85.28270936012268
drone,sweep,7,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.8976930796561997,0.8175578337284367,0.0038468889253241343,0,300.0,300.5,0.4674457429048414,11.938477861816098,nan,1.0,6.0,3,79.12324905395508
drone,sweep,6,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.5160416073851704,2.8123162190628643,0.02095496431008493,0,300.0,300.5,0.48914858096828046,12.187296042850058,nan,1.0,8.0,4,83.17280960083008
drone,greedy,1,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,22.298024224981212,12.375442659391345,0.05616668637117436,0,300.0,300.5,0.44574290484140233,17.763048432111965,nan,1.0,4.5,7,112.55436778068542
drone,greedy,0,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,14.756559465555744,46.17863009909533,0.32061011781898097,0,300.0,300.5,0.5175292153589316,14.282887590796976,nan,1.0,8.75,4,122.58657336235046
drone,greedy,2,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.23588646581362,1.1667530665226318,0.008170586451666954,0,300.0,300.5,0.2921535893155259,19.224283133895632,nan,1.0,6.25,4,120.37430047988892
drone,greedy,3,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,11.552795861012155,6.701656844427917,0.14030810679460357,0,300.0,300.5,0.2587646076794658,12.24329331699996,nan,1.0,5.0,5,123.02049994468689
drone,greedy,5,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,17.17326969056836,2.5238516569075182,0.030111455021908033,0,300.0,300.5,0.333889816360601,23.697481153796243,nan,1.0,5.5,7,111.32428932189941
drone,greedy,4,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,17.08275347501806,5.304700801692666,0.14573207420355969,0,300.0,300.5,0.6494156928213689,9.822478201139033,nan,1.0,5.0,8,131.84161829948425
drone,greedy,6,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,15.058069772268333,25.774422879387043,0.20636588190924093,0,300.0,300.5,0.4707846410684474,11.58113267102401,nan,1.0,3.75,4,123.26726770401001
drone,greedy,7,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,51.975150369305915,6.624243778983213,0.16084766311392226,0,300.0,300.5,0.33889816360601,13.929573463846253,nan,1.0,3.5,5,113.12601399421692
drone,greedy_forward,1,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.0677307571017305,0.5319108706740271,0.005581124801128502,0,300.0,300.5,0.337228714524207,3.12718648451652,nan,1.0,5.0,6,113.36239957809448
drone,greedy_forward,0,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.3808594797956042,0.5254190929432149,0.005284227661037112,0,300.0,300.5,0.4056761268781302,3.765325009924821,nan,1.0,5.0,4,123.75193953514099
drone,greedy_forward,2,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.6087033014899018,0.3572760159888208,0.013428783603794715,0,300.0,300.5,0.330550918196995,2.760981021400292,nan,1.0,4.5,7,120.38249921798706
drone,greedy_forward,3,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,5.360805461683679,1.5470182404639008,0.01048270937537368,0,300.0,300.5,0.25041736227045075,2.8635596682634668,nan,1.0,3.5,3,119.90913200378418
drone,greedy_forward,4,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.7880527530522072,0.20976546642895855,0.01463500152945987,0,300.0,300.5,0.4974958263772955,5.715649767423527,nan,1.0,5.0,7,124.99024868011475
drone,greedy_forward,5,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.704895681846015,1.2635925716664884,0.00812631322287504,0,300.0,300.5,0.3105175292153589,3.0012337203241057,nan,1.0,6.25,6,116.74846959114075
drone,greedy_forward,7,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.19464572156458382,0.37550158088872587,0.0033898802806157594,0,300.0,300.5,0.337228714524207,2.981033891943961,nan,1.0,6.25,4,113.14297080039978
drone,greedy_forward,6,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,3.0838011804570438,0.5958651756859784,0.029915879310311706,0,300.0,300.5,0.4090150250417362,3.488439585408684,nan,1.0,5.0,7,121.32599210739136
drone,glance,1,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.44830492432623825,1.6507582646972858,0.006614283785802534,0,300.0,300.5,0.3989983305509182,14.37326510041556,0.16333333333333333,1.0,5.0,8,111.07335948944092
drone,glance,0,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.4070829537565023,0.3199393256644678,0.0042247782500182685,0,300.0,300.5,0.3589315525876461,11.04542484727167,0.12166666666666667,1.0,8.5,4,121.4549834728241
drone,glance,2,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,3.3549006028287156,0.7187290997840604,0.01587908048535025,0,300.0,300.5,0.2671118530884808,12.604532655194088,0.14,1.0,4.25,6,116.37042570114136
drone,glance,3,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,5.8266258679624,1.4061960417383417,0.008917455523163424,0,300.0,300.5,0.2287145242070117,8.206496071131586,0.09,1.0,5.0,5,117.30957078933716
drone,glance,5,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.1323806811264232,1.0123067586959795,0.006868935385399959,0,300.0,300.5,0.2988313856427379,11.900516304967367,0.13166666666666665,1.0,5.0,9,113.813894033432
drone,glance,4,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.4295122320885336,1.1145894308148097,0.007414905017927209,0,300.0,300.5,0.5225375626043406,15.284784567231554,0.17333333333333334,1.0,5.5,6,123.83781695365906
drone,glance,7,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.043199156501152525,0.4838301722387339,0.0026893780135789557,0,300.0,300.5,0.3088480801335559,11.27231849524771,0.13333333333333333,1.0,5.5,7,109.33050537109375
