platform,policy,seed,world,length_m,range_scale,odom_scale,marker_height_m,fov_deg,sensor_range_m,odom_scale_sigma,ratio_threshold,final_along_m,final_lateral_m,final_rot_rad,markers_placed,path_length_m,mission_time_s,blind_fraction,mean_yaw_rate_dps,glance_fraction,scale_estimate,lead_time_median_s,lead_time_n,wall_time_s
ugv,oracle_12,6,junction,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,3.343706406379265,1.3376035695833164,0.04858393937212748,12,300.0,300.5,0.19699499165275458,0.0,nan,1.0144840157333184,6.75,4,27.78216314315796
ugv,oracle_24,0,junction,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.2832072929115479,2.6737627837446514,0.022474802363769513,24,300.0,300.5,0.21035058430717862,0.0,nan,1.0031042686392206,2.5,4,26.87591052055359
ugv,oracle_24,1,junction,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.1426041610740902,1.354338468692735,0.013460958401662202,24,300.0,300.5,0.31719532554257096,0.0,nan,1.0036326612122444,2.5,5,25.861323595046997
ugv,oracle_24,2,junction,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.2659342211224704,2.492423340023341,0.015190108571253379,24,300.0,300.5,0.14357262103505844,0.0,nan,1.0044276816712894,1.0,4,26.73820948600769
ugv,oracle_24,3,junction,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.44324602765093046,2.313584121157933,0.06560623575581309,24,300.0,300.5,0.048414023372287146,0.0,nan,1.0111986964029016,-9.5,2,28.07508873939514
ugv,oracle_24,4,junction,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.60367252391736,2.1059218406869764,0.010572115349997998,24,300.0,300.5,0.22537562604340566,0.0,nan,1.0037626459238183,8.5,4,27.630032062530518
ugv,oracle_24,5,junction,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.2939686976073195,0.860364693520174,0.038696382170297625,24,300.0,300.5,0.24874791318864775,0.0,nan,0.9975696079522021,1.25,6,26.78209614753723
ugv,oracle_24,6,junction,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.4179896829875391,0.574228353863032,0.04807592884088496,24,300.0,300.5,0.19365609348914858,0.0,nan,1.009407488518507,2.5,3,26.741413116455078
ugv,oracle_24,7,junction,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.182412000309041,0.5619127628149936,0.009954187914876992,24,300.0,300.5,0.2687813021702838,0.0,nan,1.0017085231873712,2.5,5,25.941211938858032
ugv,none,0,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.34976886325180634,0.9631685126502418,0.00940948888134602,0,300.0,300.5,0.5308848080133556,0.0,nan,1.0,1.5,4,29.952775716781616
ugv,none,1,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.039435246643132,0.8946214973045367,0.01954984578671339,0,300.0,300.5,0.22537562604340566,0.0,nan,1.0,3.0,3,31.34262728691101
ugv,none,2,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.34489405067030193,2.4507516697036613,0.011432359718598337,0,300.0,300.5,0.666110183639399,0.0,nan,1.0,1.25,4,30.05516481399536
ugv,none,3,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,4.962401399130065,2.4443678368736723,0.0577481870237118,0,300.0,300.5,0.333889816360601,0.0,nan,1.0,0.5,3,30.952494621276855
ugv,none,4,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,3.3226488659662503,1.420543233393379,0.009755007077699709,0,300.0,300.5,0.6527545909849749,0.0,nan,1.0,2.0,3,29.418004512786865
ugv,none,5,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,3.0697706356480454,1.7406409303120776,0.02501169272748873,0,300.0,300.5,0.671118530884808,0.0,nan,1.0,1.25,2,31.156840324401855
ugv,none,6,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,3.5331989004651096,1.3210230186254615,0.03636121146511443,0,300.0,300.5,0.66110183639399,0.0,nan,1.0,1.5,3,29.923830032348633
ugv,none,7,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.4785831772946555,1.4819620031202734,0.019000665403487077,0,300.0,300.5,0.5325542570951586,0.0,nan,1.0,0.5,1,30.91972827911377
ugv,uniform_15m,0,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.0933864377161349,1.6513231381862397,0.04813066235984125,20,300.0,300.5,0.5275459098497496,0.0,nan,1.0058780059314354,-0.25,4,29.94557023048401
ugv,uniform_15m,1,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.8345925242477887,0.7743059221680411,0.011913163641783112,20,300.0,300.5,0.2687813021702838,0.0,nan,1.003029278448465,3.0,4,30.921462535858154
ugv,uniform_15m,2,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.7889150390613637,2.469311306699255,0.04229158622409575,20,300.0,300.5,0.6393989983305509,0.0,nan,1.004044054440081,0.75,4,30.150713205337524
ugv,uniform_15m,3,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.5374613514966533,1.6999462525688853,0.09751041555788849,20,300.0,300.5,0.330550918196995,0.0,nan,1.0094288131570008,6.5,3,30.12265110015869
ugv,uniform_15m,4,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.291187768377383,1.3312483759648763,0.044943480903765154,20,300.0,300.5,0.6494156928213689,0.0,nan,0.9967122504316881,1.5,3,29.357094526290894
ugv,uniform_15m,5,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.0641477437512896,1.4409007852152296,0.0343870504759936,20,300.0,300.5,0.66110183639399,0.0,nan,0.9990326645363543,5.0,3,30.626526594161987
ugv,uniform_15m,6,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.9345522920894326,1.1970443181983865,0.007115702861711409,20,300.0,300.5,0.676126878130217,0.0,nan,1.015337192994628,2.5,3,29.943134784698486
ugv,uniform_15m,7,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.5931489217798758,0.8378121943103699,0.010826911945375321,20,300.0,300.5,0.5242070116861436,0.0,nan,1.0075030389919073,0.75,4,30.90167546272278
ugv,uniform_8m,0,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.553490238696962,1.5134128858749598,0.030992535436379164,36,300.0,300.5,0.48414023372287146,0.0,nan,0.998081894561668,-0.75,4,30.211362600326538
ugv,uniform_8m,1,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.431064341147858,0.7983884985266223,0.013265844803921466,36,300.0,300.5,0.3606010016694491,0.0,nan,1.0061234519226279,1.75,4,31.241410970687866
ugv,uniform_8m,2,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.8764315793574665,3.4580420177276756,0.06122295560741795,36,300.0,300.5,0.5375626043405676,0.0,nan,1.005974575403032,0.5,3,30.242425203323364
ugv,uniform_8m,3,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.012087573881418495,1.9653556679055373,0.0850215770472443,37,300.0,300.5,0.2687813021702838,0.0,nan,1.008793370769884,0.0,3,30.758461952209473
ugv,uniform_8m,4,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.6305163245540801,1.0903619049121605,0.03817121745838748,36,300.0,300.5,0.5409015025041736,0.0,nan,0.9976990017902944,0.0,1,29.642958879470825
ugv,uniform_8m,5,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.136329258291836,1.6754112205050824,0.029610237595859287,36,300.0,300.5,0.671118530884808,0.0,nan,0.9957344173938136,1.25,2,31.591280937194824
ugv,uniform_8m,6,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.7003612707118235,0.5012023963276692,0.02743608045809204,37,300.0,300.5,0.6410684474123539,0.0,nan,1.0112203037209613,0.5,3,30.248927116394043
ugv,uniform_8m,7,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.8329632021799385,1.3915317052719742,0.009198761919210641,36,300.0,300.5,0.5025041736227045,0.0,nan,1.005801861662282,4.25,4,30.896533489227295
ugv,on_failure,0,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.12067303055261303,1.518075960468971,0.05454082663748573,19,300.0,300.5,0.44908180300500833,0.0,nan,1.0050183217734527,-0.5,4,30.13251042366028
ugv,on_failure,1,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.9619886982104706,1.9333093485471573,0.007207831242561606,27,300.0,300.5,0.28213689482470783,0.0,nan,0.9962238146801465,-0.25,4,30.821091890335083
ugv,on_failure,2,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.5406404613352573,2.6697813811865627,0.027759242206804008,32,300.0,300.5,0.5709515859766278,0.0,nan,1.0046878860334303,0.0,3,30.55510687828064
ugv,on_failure,3,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,4.990723371823462,2.495093514334638,0.09752202749744177,19,300.0,300.5,0.35225375626043404,0.0,nan,1.017786021455063,0.0,4,31.520893096923828
ugv,on_failure,4,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.3032853531999953,1.974559429921669,0.010993498881310324,24,300.0,300.5,0.5609348914858097,0.0,nan,0.9953898651720843,21.25,4,31.173413038253784
ugv,on_failure,5,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.0281778050221053,3.2491288751273446,0.04727898465574218,31,300.0,300.5,0.6494156928213689,0.0,nan,0.995457375196186,37.0,3,31.96670150756836
ugv,on_failure,6,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.3223186192472127,1.1025257280045453,0.01572504243661852,31,300.0,300.5,0.5809682804674458,0.0,nan,1.0079244052001444,1.0,4,31.13104248046875
ugv,on_failure,7,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.417080239661066,2.7680118732146877,0.019166448357888388,20,300.0,300.5,0.5275459098497496,0.0,nan,1.0045144254834857,0.0,3,31.557568550109863
ugv,scheduler,0,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.5883901472463005,1.245054700637136,0.05168192060440736,18,300.0,300.5,0.5158597662771286,0.0,nan,1.0013307617623726,0.5,4,29.82802152633667
ugv,scheduler,1,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.7978775765880466,0.6737086194046833,0.017201724068863573,15,300.0,300.5,0.2854757929883139,0.0,nan,0.9973291622489863,0.0,4,31.141143321990967
ugv,scheduler,2,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.9285510638772687,2.3556154871593686,0.020616416680639182,19,300.0,300.5,0.6176961602671118,0.0,nan,1.0082464662876074,2.25,4,30.50808310508728
ugv,scheduler,3,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.6016389523361909,2.523913286366861,0.09392120794159428,11,300.0,300.5,0.2854757929883139,0.0,nan,1.0172910204258654,0.5,3,30.53592562675476
ugv,scheduler,4,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.1823964258746194,0.8665380178107492,0.044199734888893026,18,300.0,300.5,0.5909849749582637,0.0,nan,0.995963472366702,0.75,4,29.643916368484497
ugv,scheduler,5,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.0995710263436784,1.5361712859181569,0.03092331988616277,18,300.0,300.5,0.672787979966611,0.0,nan,0.9961995895026564,4.5,3,30.71900725364685
ugv,scheduler,6,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.11202578449090428,1.1731840462440832,0.012995968671985313,19,300.0,300.5,0.6844741235392321,0.0,nan,1.015371965856011,3.5,3,30.279568433761597
ugv,scheduler,7,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,3.1946892057169953,1.1725720756782674,0.01816933411720982,14,300.0,300.5,0.5258764607679466,0.0,nan,1.0010673834945423,0.5,1,30.73357915878296
ugv,oracle_12,0,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.07827434102734777,1.1177189294375156,0.030936999386567052,12,300.0,300.5,0.5709515859766278,0.0,nan,0.9865966907838677,1.25,4,30.361893892288208
ugv,oracle_12,1,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.5114584717659052,0.5099830248165885,0.02292633612721625,12,300.0,300.5,0.2387312186978297,0.0,nan,1.0000719613438274,0.0,3,31.410862922668457
ugv,oracle_12,2,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.5837490230333252,2.605997181965134,0.03227004456950298,12,300.0,300.5,0.6410684474123539,0.0,nan,1.0046262961413663,2.5,4,30.397159576416016
ugv,oracle_12,3,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.08371376425072571,2.4554876520610853,0.09519218014569913,12,300.0,300.5,0.38731218697829717,0.0,nan,1.0002077198342936,2.5,3,30.47471284866333
ugv,oracle_12,4,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,5.352756427441247,0.7598511700070276,0.045572200243317235,12,300.0,300.5,0.672787979966611,0.0,nan,0.9951343495533831,1.0,4,30.283238410949707
ugv,oracle_12,5,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,3.3298450475158767,2.2996965018766367,0.030296280181747168,12,300.0,300.5,0.667779632721202,0.0,nan,1.0018980845217584,3.0,3,31.683228492736816
ugv,oracle_12,6,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.18042870857342805,1.0755620093610616,0.009873730413535264,12,300.0,300.5,0.654424040066778,0.0,nan,1.0119567395902456,1.5,4,30.22572636604309
ugv,oracle_12,7,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.431203122355657,1.165662370935328,0.011591356123769074,12,300.0,300.5,0.5292153589315526,0.0,nan,1.0040002509414239,1.25,4,30.803059339523315
ugv,oracle_24,0,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.250325094919453,1.0611411592304878,0.03978939519200089,24,300.0,300.5,0.4991652754590985,0.0,nan,1.0003362559510987,0.75,4,30.32240080833435
ugv,oracle_24,1,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.7190576136239121,0.928249926451096,0.01261029261551205,24,300.0,300.5,0.2921535893155259,0.0,nan,0.9986396020726915,0.5,3,31.36588454246521
ugv,oracle_24,2,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.4117600283405554,2.9128611267924596,0.03260721730434799,24,300.0,300.5,0.5776293823038398,0.0,nan,1.0033312652797268,1.25,4,30.33718776702881
ugv,oracle_24,3,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.3095735555678798,2.7765226538015075,0.1051791203830115,24,300.0,300.5,0.32220367278797996,0.0,nan,1.0119622194130837,1.0,3,31.18515372276306
ugv,oracle_24,4,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,2.528961304723057,0.9449618192383584,0.04637457572836955,24,300.0,300.5,0.5342237061769616,0.0,nan,0.9968138567374132,-0.5,4,29.68889284133911
ugv,oracle_24,5,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.9369172216703787,2.5681705349328343,0.035405034897446515,24,300.0,300.5,0.6327212020033389,0.0,nan,0.9984720586308219,1.25,4,30.873382091522217
ugv,oracle_24,6,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,0.9642434052456075,0.24114007172484622,0.030121538740327438,24,300.0,300.5,0.6176961602671118,0.0,nan,1.0107083939119916,0.75,4,30.43853759765625
ugv,none,0,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,0.49694228363596665,0.5263299243332389,0.006310232151265487,0,300.0,300.5,0.39398998330550916,0.0,nan,1.0,3.5,3,22.73294186592102
ugv,oracle_24,7,mixed,300.0,1.0,1.0,1.0,360.0,10.0,0.02,0.0018445884928346022,1.4492404655793247,1.5823085586588101,0.006411968202380861,24,300.0,300.5,0.5425709515859767,0.0,nan,1.0043514167845904,0.5,1,30.78977608680725
ugv,none,1,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,0.9353589011988276,0.6125178855615764,0.04553377675357826,0,300.0,300.5,0.15191986644407346,0.0,nan,1.0,-14.0,3,24.078012704849243
ugv,none,2,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,0.16162565587117103,1.8709247325503733,0.020181465035462587,0,300.0,300.5,0.5058430717863105,0.0,nan,1.0,5.75,4,23.198307991027832
ugv,none,3,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,6.815751161077781,2.515431234056071,0.13889986231711182,0,300.0,300.5,0.2871452420701169,0.0,nan,1.0,2.0,1,23.387803554534912
ugv,none,4,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,3.3213646601428595,2.323897040730753,0.01357556816571045,0,300.0,300.5,0.6176961602671118,0.0,nan,1.0,3.0,3,22.767095804214478
ugv,none,6,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,4.4484771441241175,4.078507390737972,0.09245475264725202,0,300.0,300.5,0.5859766277128547,0.0,nan,1.0,2.5,3,22.97287678718567
ugv,none,5,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,3.2087686668594144,3.5006036148881594,0.07386120796244318,0,300.0,300.5,0.67779632721202,0.0,nan,1.0,3.0,3,24.054697275161743
ugv,scheduler,0,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,4.464153835330736,3.667995987418199,0.04688242946816518,16,300.0,300.5,0.4373956594323873,0.0,nan,1.0013113849054862,2.0,4,22.811238288879395
ugv,none,7,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,0.08865747979933843,3.44387836686476,0.0246530788296823,0,300.0,300.5,0.4707846410684474,0.0,nan,1.0,2.75,2,24.16918921470642
ugv,scheduler,2,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,3.5999131973655523,2.823718476780207,0.03291541155096748,18,300.0,300.5,0.4691151919866444,0.0,nan,1.003766197842594,3.5,4,23.16957139968872
ugv,scheduler,1,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,3.4476810237289985,2.7697771605722865,0.0444192799696917,8,300.0,300.5,0.17529215358931552,0.0,nan,1.0064985203504133,2.0,3,24.06382131576538
ugv,scheduler,4,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,6.5953728607600315,2.623298177098523,0.01936086473268558,17,300.0,300.5,0.4657762938230384,0.0,nan,0.9960964021115493,2.0,3,22.65896725654602
ugv,scheduler,3,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,3.5725186135590117,0.47885018265074075,0.2022303286790119,14,300.0,300.5,0.28213689482470783,0.0,nan,1.0143993522583057,2.0,3,23.104163646697998
ugv,scheduler,6,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,2.238882048395703,3.8070786561695207,0.12873609476575928,17,300.0,300.5,0.39565943238731216,0.0,nan,1.0154958679946156,2.0,3,23.118242740631104
ugv,scheduler,5,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,2.238824183593289,3.7738492776542656,0.07700161236807526,19,300.0,300.5,0.6393989983305509,0.0,nan,0.9952591932799508,3.5,3,23.666097402572632
ugv,scheduler,7,mixed,300.0,0.5,1.0,1.0,360.0,5.0,0.02,0.0018445884928346022,2.297035140991973,1.1340452816650712,0.02581086836711757,15,300.0,300.5,0.4958263772954925,0.0,nan,1.0044967403850893,3.0,3,23.412708044052124
ugv,none,0,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,0.2746606393853134,0.5625406379516511,0.0055322179335604,0,300.0,300.5,0.5275459098497496,0.0,nan,1.0,1.5,3,36.68378019332886
ugv,none,1,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,0.7062953297069451,0.08713290358483011,0.017806604717915554,0,300.0,300.5,0.22203672787979967,0.0,nan,1.0,-6.0,3,38.2531418800354
ugv,none,2,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,0.23923325517649452,0.5586910645590928,0.006713640252775569,0,300.0,300.5,0.5358931552587646,0.0,nan,1.0,2.75,4,37.74367117881775
ugv,none,3,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,7.200341291175969,0.9273231566375378,0.043863783601711254,0,300.0,300.5,0.332220367278798,0.0,nan,1.0,2.0,2,37.42784023284912
ugv,none,4,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,2.7676712920823983,0.5493662218528393,0.0032728956713408944,0,300.0,300.5,0.6143572621035058,0.0,nan,1.0,2.0,3,36.09380888938904
ugv,none,5,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,2.550755179881121,1.1344562988190778,0.015594217618350396,0,300.0,300.5,0.654424040066778,0.0,nan,1.0,-0.25,2,38.13648748397827
ugv,none,6,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,3.879539179455857,1.2980462015271095,0.029548797224353128,0,300.0,300.5,0.6310517529215359,0.0,nan,1.0,2.0,3,36.54655909538269
ugv,none,7,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,0.04675222902227035,0.9334861652807687,0.009977316409391252,0,300.0,300.5,0.49081803005008345,0.0,nan,1.0,0.5,1,37.758671283721924
ugv,scheduler,0,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,2.3836710314144467,0.16041570511057254,0.008946329304561566,17,300.0,300.5,0.44908180300500833,0.0,nan,1.0052348072237276,0.25,4,36.03789663314819
ugv,scheduler,1,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,0.6629506893908728,0.20235953208849788,0.01717608589276348,17,300.0,300.5,0.34891485809682804,0.0,nan,1.0067314484535486,8.5,4,37.93333721160889
ugv,scheduler,2,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,1.4082308741900407,0.4290360809347238,0.006682565478361916,19,300.0,300.5,0.5225375626043406,0.0,nan,1.004085130605474,2.0,4,36.87954783439636
ugv,scheduler,3,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,1.6580969867608792,0.5718390888304904,0.06083753863205707,12,300.0,300.5,0.27712854757929883,0.0,nan,1.0188340123780804,0.75,4,37.64966011047363
ugv,scheduler,4,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,1.1205560129987469,0.48964717559816084,0.03968770830304257,17,300.0,300.5,0.5208681135225376,0.0,nan,0.9988346518759856,1.5,3,35.57767462730408
ugv,scheduler,5,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,0.6588493715933086,1.3904373235276364,0.021852165266865627,17,300.0,300.5,0.6527545909849749,0.0,nan,0.9948703460307573,1.25,2,36.568936347961426
ugv,scheduler,6,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,0.990845182467011,0.8654621496568236,0.004736062627445474,19,300.0,300.5,0.5792988313856428,0.0,nan,1.009575813369022,1.5,4,36.09218621253967
ugv,none,0,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,0.29750207720123373,0.8487818630589554,0.007988199958291241,0,300.0,300.5,0.5325542570951586,0.0,nan,1.0,2.5,3,30.355205059051514
ugv,scheduler,7,mixed,300.0,2.0,1.0,1.0,360.0,20.0,0.02,0.0018445884928346022,2.6929165463044242,0.7070130699080103,0.009133888448469234,15,300.0,300.5,0.5058430717863105,0.0,nan,1.004224845833575,0.5,3,36.63649392127991
ugv,none,1,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,0.6227953576658327,0.7278529919657639,0.021636467681921664,0,300.0,300.5,0.20701168614357263,0.0,nan,1.0,0.75,4,31.132500171661377
ugv,none,2,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,0.5128884736163772,2.0275001330696005,0.011048746702063314,0,300.0,300.5,0.664440734557596,0.0,nan,1.0,3.0,4,30.13511300086975
ugv,none,4,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,1.8644113655970176,1.9451216997710814,0.012195138339234296,0,300.0,300.5,0.6444073455759599,0.0,nan,1.0,1.0,3,29.89457869529724
ugv,none,3,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,1.9502113023717718,2.5414676447329576,0.055180508125501675,0,300.0,300.5,0.32220367278797996,0.0,nan,1.0,0.0,1,30.78355073928833
ugv,none,6,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,1.4919439704615598,0.5990749406500624,0.037137139602403724,0,300.0,300.5,0.672787979966611,0.0,nan,1.0,2.5,3,30.142611026763916
ugv,none,5,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,1.8253183112092044,2.0073590870340063,0.0246350293241386,0,300.0,300.5,0.664440734557596,0.0,nan,1.0,0.75,2,31.19865608215332
ugv,scheduler,0,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,1.563007101896466,1.378884418321581,0.05437695030353515,17,300.0,300.5,0.5242070116861436,0.0,nan,1.0002798493765408,0.5,4,30.571672677993774
ugv,none,7,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,1.3852897856274216,1.2886370267260567,0.014903240884207474,0,300.0,300.5,0.5058430717863105,0.0,nan,1.0,4.75,2,31.413397073745728
ugv,scheduler,2,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,1.0104221967536255,2.873659395869151,0.034178837698145295,18,300.0,300.5,0.6343906510851419,0.0,nan,1.0061276024033352,1.75,4,30.589763879776
ugv,scheduler,1,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,1.4132826929679116,0.973932319746501,0.02091799638453845,15,300.0,300.5,0.2871452420701169,0.0,nan,0.9989116465420053,2.75,4,31.349547386169434
ugv,scheduler,3,mixed,300.0,1.0,0.5,1.0,360.0,10.0,0.01,0.0018445884928346022,1.5333404856116044,1.8294376507803713,0.07507155234349643,13,300.0,300.5,0.2871452420701169,0.0,nan,0.9969107275438281,-0.25,4,30.413636684417725
